Data Riferimento;Macrozona;Sbil aggregato zonale [MWh];Segno aggregato zonale;Scambi [MWh];Estero [MWh];Prezzo base;Componente incentivante;Prezzo di sbilanciamento
16/08/2025 15:30;SUD;508,849;+;-84,689;-158,289;51,877;0;51,877
16/08/2025 15:30;NORD;102,373;+;84,689;591,675;45,667;0;45,667
16/08/2025 15:45;SUD;495,559;+;-52,51;-161,012;44,082;0;44,082
16/08/2025 15:45;NORD;132,237;+;52,51;608,108;40,628;0;40,628
16/08/2025 16:00;NORD;272,494;+;-68,995;690,353;39,694;0;39,694
16/08/2025 16:00;SUD;513,012;+;68,995;-153,912;45,287;0;45,287
16/08/2025 16:15;NORD;297,441;+;-145,405;790,809;39,76;0;39,76
16/08/2025 16:15;SUD;401,173;+;145,405;-155,562;44,674;0;44,674
16/08/2025 16:30;SUD;346,243;+;152,25;-154,601;48,705;0;48,705
16/08/2025 16:30;NORD;243,408;+;-152,25;774,406;44,866;0;44,866
16/08/2025 16:45;SUD;336,842;+;99,938;-147,746;68,094;0;68,094
16/08/2025 16:45;NORD;224,996;+;-99,938;690,829;63,254;0;63,254
16/08/2025 17:00;NORD;197,409;+;-44,808;608,336;63,778;0;63,778
16/08/2025 17:00;SUD;397,49;+;44,808;-97,811;73,596;0;73,596
16/08/2025 17:15;NORD;196,663;+;-93,199;716,137;62,947;0;62,947
16/08/2025 17:15;SUD;334,676;+;93,199;-92,442;69,869;0;69,869
16/08/2025 17:30;SUD;260,005;+;134,632;-91,549;75,973;0;75,973
16/08/2025 17:30;NORD;158,387;+;-134,632;708,553;78,592;0;78,592
16/08/2025 17:45;SUD;240,98;+;194,702;-98,045;86,84;0;86,84
16/08/2025 17:45;NORD;94,585;+;-194,702;672,394;79,538;0;79,538
16/08/2025 18:00;NORD;204,236;+;-308,737;685,823;79,411;0;79,411
16/08/2025 18:00;SUD;124,284;+;308,737;-137,257;87,566;0;87,566
16/08/2025 18:15;NORD;186,593;+;-335,728;675,362;80,724;0;80,724
16/08/2025 18:15;SUD;88,583;+;335,728;-143,983;87,524;0;87,524
16/08/2025 18:30;SUD;46,326;+;406,268;-144,756;88,096;0;88,096
16/08/2025 18:30;NORD;163,912;+;-406,268;563,945;82,306;0;82,306
16/08/2025 18:45;SUD;0,035;+;550,281;-145,097;77,547;0;77,547
16/08/2025 18:45;NORD;111,744;+;-550,281;692,619;85,715;0;85,715
16/08/2025 19:00;NORD;76,955;+;-617,064;699,659;83,599;0;83,599
16/08/2025 19:00;SUD;188,991;+;617,064;-156,112;89,787;0;89,787
16/08/2025 19:15;NORD;101,31;+;-586,96;680,657;84,902;0;84,902
16/08/2025 19:15;SUD;168,047;+;586,96;-157,473;89,972;0;89,972
16/08/2025 19:30;SUD;150,231;+;672,224;-152,574;67,176;0;67,176
16/08/2025 19:30;NORD;101,843;+;-672,224;762,702;83,516;0;83,516
16/08/2025 19:45;SUD;82,986;+;727,512;-153,971;79,818;0;79,818
16/08/2025 19:45;NORD;84,375;+;-727,512;774,065;81,723;0;81,723
16/08/2025 20:00;SUD;87,627;+;686,324;-157,451;73,898;0;73,898
16/08/2025 20:00;NORD;59,203;+;-686,324;724,944;88,554;0;88,554
16/08/2025 20:15;NORD;47,28;+;-697,204;816,384;88,263;0;88,263
16/08/2025 20:15;SUD;29,825;+;697,204;-159,587;118,25;0;118,25
16/08/2025 20:30;NORD;7,505;+;-671,655;801,747;88,041;0;88,041
16/08/2025 20:30;SUD;66,391;+;671,655;-159,24;94,746;0;94,746
16/08/2025 20:45;SUD;115,245;+;634,379;-150,905;78,361;0;78,361
16/08/2025 20:45;NORD;33,648;+;-634,379;767,165;87,569;0;87,569
16/08/2025 21:00;NORD;87,665;+;-612,801;681,302;87,505;0;87,505
16/08/2025 21:00;SUD;105,676;+;612,801;-92,774;83,107;0;83,107
16/08/2025 21:15;NORD;51,824;+;-572,472;695,729;85,256;0;85,256
16/08/2025 21:15;SUD;111,357;+;572,472;-83,062;84,05;0;84,05
16/08/2025 21:30;SUD;181,893;+;542,882;-82,222;88,01;0;88,01
16/08/2025 21:30;NORD;56,699;+;-542,882;724,618;85,628;0;85,628
16/08/2025 21:45;SUD;245,884;+;582,135;-76,862;89,088;0;89,088
16/08/2025 21:45;NORD;47,767;+;-582,135;806,601;86,913;0;86,913
16/08/2025 22:00;NORD;70,944;+;-611,726;795,233;87,066;0;87,066
16/08/2025 22:00;SUD;232,495;+;611,726;-51,628;89,127;0;89,127
16/08/2025 22:15;NORD;104,818;+;-618,712;786,884;86,452;0;86,452
16/08/2025 22:15;SUD;247,882;+;618,712;-46,664;88,572;0;88,572
16/08/2025 22:30;SUD;241,137;+;610,176;-45,885;88,601;0;88,601
16/08/2025 22:30;NORD;91,97;+;-610,176;781,395;86,305;0;86,305
16/08/2025 22:45;SUD;221,659;+;607,095;-45,986;89,002;0;89,002
16/08/2025 22:45;NORD;122,879;+;-607,095;791,649;88,178;0;88,178
16/08/2025 23:00;NORD;125,04;+;-596,81;767,76;87,906;0;87,906
16/08/2025 23:00;SUD;189,694;+;596,81;-50,456;87,696;0;87,696
16/08/2025 23:15;NORD;102,873;+;-577,493;774,411;87,687;0;87,687
16/08/2025 23:15;SUD;123,948;+;577,493;-54,484;89,05;0;89,05
16/08/2025 23:30;SUD;133,051;+;530,105;-52,568;88,393;0;88,393
16/08/2025 23:30;NORD;117,139;+;-530,105;717,442;85,514;0;85,514
16/08/2025 23:45;SUD;159,677;+;556,031;-53,062;87,362;0;87,362
16/08/2025 23:45;NORD;79,453;+;-556,031;788,582;84,151;0;84,151
17/08/2025 00:00;SUD;240,764;+;484,453;-67,132;76,891;0;76,891
17/08/2025 00:00;NORD;86,681;+;-484,453;654,769;78,725;0;78,725
17/08/2025 00:15;SUD;152,782;+;513,542;-65,048;78,007;0;78,007
17/08/2025 00:15;NORD;95,913;+;-513,542;613,812;80,149;0;80,149
17/08/2025 00:30;SUD;143,946;+;542,403;-63,441;82,936;0;82,936
17/08/2025 00:30;NORD;81,682;+;-542,403;681,79;83,57;0;83,57
17/08/2025 00:45;SUD;154,884;+;530,148;-61,857;83,347;0;83,347
17/08/2025 00:45;NORD;84,713;+;-530,148;685,139;83,292;0;83,292
17/08/2025 01:00;NORD;94,983;+;-548,932;675,666;84,048;0;84,048
17/08/2025 01:00;SUD;113,412;+;548,932;-60,328;83,327;0;83,327
17/08/2025 01:15;NORD;77,868;+;-518,166;679,072;84,066;0;84,066
17/08/2025 01:15;SUD;131,45;+;518,166;-59,519;83,266;0;83,266
17/08/2025 01:30;NORD;93,953;+;-510,697;638,57;83,987;0;83,987
17/08/2025 01:30;SUD;148,049;+;510,697;-57,551;84,238;0;84,238
17/08/2025 01:45;SUD;167,928;+;535,998;-58,42;85,609;0;85,609
17/08/2025 01:45;NORD;98,081;+;-535,998;692,407;83,314;0;83,314
17/08/2025 02:00;SUD;175,757;+;542,538;-52,491;85,724;0;85,724
17/08/2025 02:00;NORD;97,531;+;-542,538;703,288;83,7;0;83,7
17/08/2025 02:15;NORD;86,542;+;-582,258;719,966;83,682;0;83,682
17/08/2025 02:15;SUD;90,432;+;582,258;-53,54;81,317;0;81,317
17/08/2025 02:30;NORD;123,941;+;-540,048;658,035;83,661;0;83,661
17/08/2025 02:30;SUD;139,136;+;540,048;-58,609;68,206;0;68,206
17/08/2025 02:45;SUD;126,651;+;552,437;-65,257;86,4;0;86,4
17/08/2025 02:45;NORD;126,528;+;-552,437;666,597;83,659;0;83,659
17/08/2025 03:00;SUD;76,153;+;590,634;-65,748;84,247;0;84,247
17/08/2025 03:00;NORD;120,877;+;-590,634;724,659;83,688;0;83,688
17/08/2025 03:15;SUD;113,922;+;567,154;-65,794;83;0;83
17/08/2025 03:15;NORD;106,183;+;-567,154;705,48;83,501;0;83,501
17/08/2025 03:30;SUD;82,819;+;555,227;-64,752;82,917;0;82,917
17/08/2025 03:30;NORD;139,025;+;-555,227;681,006;83,364;0;83,364
17/08/2025 03:45;SUD;67,111;+;580,908;-64,631;83,046;0;83,046
17/08/2025 03:45;NORD;152,425;+;-580,908;692,335;83,449;0;83,449
17/08/2025 04:00;NORD;113,3;+;-556,374;698,267;83,833;0;83,833
17/08/2025 04:00;SUD;65,428;+;556,374;-62,674;83,198;0;83,198
17/08/2025 04:15;SUD;100,094;+;578,599;-60,767;83,138;0;83,138
17/08/2025 04:15;NORD;118,835;+;-578,599;712,997;83,759;0;83,759
17/08/2025 04:30;SUD;139,459;+;589,122;-60,556;83,168;0;83,168
17/08/2025 04:30;NORD;111,944;+;-589,122;720,089;83,782;0;83,782
17/08/2025 04:45;SUD;127,471;+;606,646;-60,304;83,168;0;83,168
17/08/2025 04:45;NORD;127,876;+;-606,646;731,488;83,783;0;83,783
17/08/2025 05:00;NORD;95,348;+;-605,278;757,945;83,807;0;83,807
17/08/2025 05:00;SUD;81,22;+;605,278;-61,064;83,1;0;83,1
17/08/2025 05:15;NORD;81,916;+;-553,89;703,184;84,002;0;84,002
17/08/2025 05:15;SUD;82,951;+;553,89;-60,502;81,859;0;81,859
17/08/2025 05:30;SUD;84,091;+;537,958;-63,595;81,584;0;81,584
17/08/2025 05:30;NORD;45,857;+;-537,958;700,264;83,985;0;83,985
17/08/2025 05:45;SUD;54,565;+;541,129;-64,666;81,492;0;81,492
17/08/2025 05:45;NORD;39,414;+;-541,129;693,346;82,67;0;82,67
17/08/2025 06:00;NORD;-43,438;-;-502,41;687,583;239,388;0;239,388
17/08/2025 06:00;SUD;15,44;+;502,41;-35,503;80;0;80
17/08/2025 06:15;NORD;-28,384;-;-494,722;611,114;178,272;0;178,272
17/08/2025 06:15;SUD;35,948;+;494,722;-29,383;79,999;0;79,999
17/08/2025 06:30;SUD;79,098;+;482,048;-30,445;79,999;0;79,999
17/08/2025 06:30;NORD;19,613;+;-482,048;658,01;81,769;0;81,769
17/08/2025 06:45;SUD;84,037;+;444,01;-30,269;79,86;0;79,86
17/08/2025 06:45;NORD;-13,642;-;-444,01;659,609;166,483;0;166,483
17/08/2025 07:00;NORD;-29,889;-;-411,271;645,925;185,306;0;185,306
17/08/2025 07:00;SUD;-10,613;-;411,271;-39,924;148,209;0;148,209
17/08/2025 07:15;NORD;-95,601;-;-395,311;680,524;228,494;0;228,494
17/08/2025 07:15;SUD;23,626;+;395,311;-40,366;161,113;-56,433;104,68
17/08/2025 07:30;SUD;51,961;+;408,363;-40,631;161,113;-56,433;104,68
17/08/2025 07:30;NORD;-95,028;-;-408,363;678,796;228,586;0;228,586
17/08/2025 07:45;SUD;56,053;+;350,297;-45,751;161,113;-56,433;104,68
17/08/2025 07:45;NORD;-117,833;-;-350,297;637,378;195,479;0;195,479
17/08/2025 08:00;NORD;-193,644;-;-335,175;676,133;215,825;0;215,825
17/08/2025 08:00;SUD;-4,596;-;335,175;-75,927;198,263;0;198,263
17/08/2025 08:15;NORD;-246,314;-;-329,693;701,31;210,65;0;210,65
17/08/2025 08:15;SUD;9,169;+;329,693;-81,033;83,855;0;83,855
17/08/2025 08:30;SUD;17,04;+;282,464;-79,788;84,268;0;84,268
17/08/2025 08:30;NORD;-185,736;-;-282,464;650,143;208,407;0;208,407
17/08/2025 08:45;SUD;5,613;+;197,075;-81,685;76,701;0;76,701
17/08/2025 08:45;NORD;-87,373;-;-197,075;617,295;196,902;0;196,902
17/08/2025 09:00;NORD;-119,813;-;-187,848;676,21;198,591;0;198,591
17/08/2025 09:00;SUD;-61,658;-;187,848;-88,801;165,087;0;165,087
17/08/2025 09:15;NORD;-136,213;-;-199,145;675,278;195,869;0;195,869
17/08/2025 09:15;SUD;-32,735;-;199,145;-88,561;168,693;0;168,693
17/08/2025 09:30;SUD;-27,132;-;187,078;-87,588;170,49;0;170,49
17/08/2025 09:30;NORD;-125,603;-;-187,078;665,417;194,736;0;194,736
17/08/2025 09:45;SUD;-59,638;-;199,538;-86,224;164,644;0;164,644
17/08/2025 09:45;NORD;-14,726;-;-199,538;672,672;183,216;0;183,216
17/08/2025 10:00;NORD;-206,215;-;-260,393;665,077;189,191;0;189,191
17/08/2025 10:00;SUD;-152,861;-;260,393;-100,796;163,954;0;163,954
17/08/2025 10:15;NORD;-69,682;-;-226,083;548,023;192,517;0;192,517
17/08/2025 10:15;SUD;-82,886;-;226,083;-100,782;160,298;0;160,298
17/08/2025 10:30;SUD;-98,698;-;207,067;-98,389;159,576;0;159,576
17/08/2025 10:30;NORD;-22,933;-;-207,067;598,278;187,242;0;187,242
17/08/2025 10:45;SUD;-36,813;-;100,253;-96,491;161,975;0;161,975
17/08/2025 10:45;NORD;33,332;+;-100,253;561,395;71,52;0;71,52
17/08/2025 11:00;NORD;-94,969;-;78,123;210,182;173,044;0;173,044
17/08/2025 11:00;SUD;34,783;+;-78,123;-97,533;19,494;0;19,494
17/08/2025 11:15;NORD;-88,712;-;120,586;204,975;168,646;0;168,646
17/08/2025 11:15;SUD;56,884;+;-120,586;-97,85;32,199;0;32,199
17/08/2025 11:30;SUD;63,373;+;-102,69;-97,692;32,541;0;32,541
17/08/2025 11:30;NORD;-73,06;-;102,69;252,947;166,388;0;166,388
17/08/2025 11:45;SUD;73,098;+;-124,175;-97,05;28,264;0;28,264
17/08/2025 11:45;NORD;-49,798;-;124,175;227,802;166,759;0;166,759
17/08/2025 12:00;NORD;31,969;+;231,318;90,896;2,882;0;2,882
17/08/2025 12:00;SUD;231,941;+;-231,318;-90,565;1,475;0;1,475
17/08/2025 12:15;NORD;89,578;+;199,976;171,215;1,23;0;1,23
17/08/2025 12:15;SUD;197,054;+;-199,976;-86,213;1,005;0;1,005
17/08/2025 12:30;SUD;189,54;+;-211,51;-86,046;0,999;0;0,999
17/08/2025 12:30;NORD;85,618;+;211,51;192,974;1,826;0;1,826
17/08/2025 12:45;SUD;206,336;+;-194,79;-84,223;0,638;0;0,638
17/08/2025 12:45;NORD;94,696;+;194,79;207,451;3,343;0;3,343
17/08/2025 13:00;NORD;165,882;+;207,857;204,5;7,768;0;7,768
17/08/2025 13:00;SUD;281,823;+;-207,857;-81,267;3,231;0;3,231
17/08/2025 13:15;NORD;206,265;+;222,236;201,922;8,271;0;8,271
17/08/2025 13:15;SUD;305,591;+;-222,236;-78,923;2,723;0;2,723
17/08/2025 13:30;SUD;390,34;+;-237,46;-79,395;5,438;0;5,438
17/08/2025 13:30;NORD;172,172;+;237,46;210,66;10,411;0;10,411
17/08/2025 13:45;SUD;414,769;+;-223,942;-79,851;7,421;0;7,421
17/08/2025 13:45;NORD;180,342;+;223,942;196,392;18,465;0;18,465
17/08/2025 14:00;NORD;169,9;+;155,179;348,27;15,439;0;15,439
17/08/2025 14:00;SUD;367,998;+;-155,179;-90,093;13,752;0;13,752
17/08/2025 14:15;NORD;136,934;+;144,972;388,814;11,644;0;11,644
17/08/2025 14:15;SUD;326,528;+;-144,972;-97,764;14,731;0;14,731
17/08/2025 14:30;SUD;302,56;+;-92,61;-97,088;15,369;0;15,369
17/08/2025 14:30;NORD;127,501;+;92,61;379,208;8,283;0;8,283
17/08/2025 14:45;SUD;265,327;+;-61,839;-96,385;15,579;0;15,579
17/08/2025 14:45;NORD;102,474;+;61,839;392,763;6,773;0;6,773
17/08/2025 15:00;NORD;175,323;+;-142,89;719,143;1,966;0;1,966
17/08/2025 15:00;SUD;219,786;+;142,89;-102,196;6,642;0;6,642
17/08/2025 15:15;NORD;166,971;+;-257,743;763,396;1,813;0;1,813
17/08/2025 15:15;SUD;59,013;+;257,743;-107,102;7,328;0;7,328
17/08/2025 15:30;SUD;32,423;+;337,504;-108,833;15,66;0;15,66
17/08/2025 15:30;NORD;114,704;+;-337,504;782,986;9,384;0;9,384
17/08/2025 15:45;SUD;9,945;+;265,291;-107,796;24,464;0;24,464
17/08/2025 15:45;NORD;58,423;+;-265,291;784,994;9,418;0;9,418
17/08/2025 16:00;NORD;131,087;+;-232,125;618,008;7,897;0;7,897
17/08/2025 16:00;SUD;202,048;+;232,125;-108,949;33,19;0;33,19
17/08/2025 16:15;NORD;73,275;+;-216,543;773,673;17,7;0;17,7
17/08/2025 16:15;SUD;194,978;+;216,543;-112,362;36,459;0;36,459
17/08/2025 16:30;SUD;172,31;+;265,222;-114,379;34,89;0;34,89
17/08/2025 16:30;NORD;-0,696;-;-265,222;783,139;237,152;0;237,152
17/08/2025 16:45;SUD;5,212;+;350,882;-113,196;35,902;0;35,902
17/08/2025 16:45;NORD;-110,711;-;-350,882;827,711;194,722;0;194,722
17/08/2025 17:00;NORD;70,294;+;-329,544;749,702;80,276;0;80,276
17/08/2025 17:00;SUD;91,568;+;329,544;-97,554;82,579;0;82,579
17/08/2025 17:15;NORD;-19,878;-;-265,434;793,679;227,501;0;227,501
17/08/2025 17:15;SUD;87,179;+;265,434;-96,775;99,765;0;99,765
17/08/2025 17:30;NORD;-100,33;-;-279,164;839,578;226,466;0;226,466
17/08/2025 17:30;SUD;-34,24;-;279,164;-96,334;214,892;0;214,892
17/08/2025 17:45;NORD;-160,745;-;-220,591;750,193;193,509;0;193,509
17/08/2025 17:45;SUD;-156,853;-;220,591;-84,647;210,374;0;210,374
17/08/2025 18:00;NORD;93,861;+;-220,615;647,157;49,311;0;49,311
17/08/2025 18:00;SUD;-29,748;-;220,615;-57,182;212,155;0;212,155
17/08/2025 18:15;SUD;-63,456;-;246,772;-58,96;211,675;0;211,675
17/08/2025 18:15;NORD;97,4;+;-246,772;692,361;76,867;0;76,867
17/08/2025 18:30;NORD;53,712;+;-308,106;686,929;78,925;0;78,925
17/08/2025 18:30;SUD;-60,132;-;308,106;-53,201;211,772;0;211,772
17/08/2025 18:45;NORD;8,052;+;-402,726;750,795;79,954;0;79,954
17/08/2025 18:45;SUD;-75,699;-;402,726;-56,026;216,716;0;216,716
17/08/2025 19:00;NORD;-64,049;-;-513,017;763,122;204,133;0;204,133
17/08/2025 19:00;SUD;-40,614;-;513,017;-78,982;212,276;0;212,276
17/08/2025 19:15;NORD;-91,095;-;-599,716;794,311;190,598;0;190,598
17/08/2025 19:15;SUD;0,311;+;599,716;-84,485;45,408;0;45,408
17/08/2025 19:30;SUD;10,479;+;635,167;-85,534;14,76;0;14,76
17/08/2025 19:30;NORD;-89,436;-;-635,167;732,174;190,913;0;190,913
17/08/2025 19:45;SUD;-48,603;-;691,384;-86,163;222,23;0;222,23
17/08/2025 19:45;NORD;-81,054;-;-691,384;733,82;178,075;0;178,075
17/08/2025 20:00;NORD;-1,435;-;-772,826;706,742;177,22;0;177,22
17/08/2025 20:00;SUD;24,386;+;772,826;-88,779;19,121;0;19,121
17/08/2025 20:15;SUD;-6,233;-;678,588;-90,335;225,121;0;225,121
17/08/2025 20:15;NORD;-5,199;-;-678,588;692,511;168,747;0;168,747
17/08/2025 20:30;NORD;-32,333;-;-656,559;699,218;118,768;8,182;126,95
17/08/2025 20:30;SUD;-5,214;-;656,559;-90,446;225,188;0;225,188
17/08/2025 20:45;NORD;-13,801;-;-631,527;691,648;118,768;8,182;126,95
17/08/2025 20:45;SUD;-6,064;-;631,527;-80,782;225,149;0;225,149
17/08/2025 21:00;NORD;-84,881;-;-544,747;691,439;118,324;4,676;123
17/08/2025 21:00;SUD;75,412;+;544,747;-40,45;56,287;0;56,287
17/08/2025 21:15;SUD;108,788;+;537,705;-37,233;54,532;0;54,532
17/08/2025 21:15;NORD;-129,998;-;-537,705;737,56;118,324;4,676;123
17/08/2025 21:30;SUD;94,727;+;510,215;-37,772;54,341;0;54,341
17/08/2025 21:30;NORD;-117,676;-;-510,215;722,323;118,324;4,676;123
17/08/2025 21:45;SUD;117,569;+;519,604;-36,423;59,183;0;59,183
17/08/2025 21:45;NORD;-90,473;-;-519,604;724,112;118,324;4,676;123
17/08/2025 22:00;NORD;-82,064;-;-588,368;797,781;310,95;0;310,95
17/08/2025 22:00;SUD;84,134;+;588,368;-8,34;44,268;0;44,268
17/08/2025 22:15;SUD;118,011;+;567,455;-4,286;41,459;0;41,459
17/08/2025 22:15;NORD;-106,873;-;-567,455;765,104;291,348;0;291,348
17/08/2025 22:30;SUD;139,944;+;539,479;-1,627;47,596;0;47,596
17/08/2025 22:30;NORD;-4,021;-;-539,479;689,885;118,032;4,968;123
17/08/2025 22:45;SUD;135,188;+;511,828;-1,646;54,945;0;54,945
17/08/2025 22:45;NORD;5,611;+;-511,828;679,028;60,426;0;60,426
17/08/2025 23:00;SUD;52,733;+;440,959;7,319;106,405;0;106,405
17/08/2025 23:00;NORD;-58,774;-;-440,959;703,585;117,989;2,011;120
17/08/2025 23:15;NORD;-47,856;-;-436,048;695,191;117,913;2,087;120
17/08/2025 23:15;SUD;84,24;+;436,048;-19,628;103,801;0;103,801
17/08/2025 23:30;SUD;144,126;+;457,341;-17,355;79,447;0;79,447
17/08/2025 23:30;NORD;-16,609;-;-457,341;717,507;117,433;2,567;120
17/08/2025 23:45;NORD;-1,312;-;-440,389;746,938;229,4;0;229,4
17/08/2025 23:45;SUD;167,386;+;440,389;-17,008;82,795;0;82,795
18/08/2025 00:00;NORD;-60,542;-;-379,04;775,572;258,131;0;258,131
18/08/2025 00:00;SUD;31,671;+;379,04;-1,464;20,116;0;20,116
18/08/2025 00:15;NORD;-18,958;-;-418,466;705,237;261,123;0;261,123
18/08/2025 00:15;SUD;40,004;+;418,466;1,126;85,26;0;85,26
18/08/2025 00:30;SUD;43,092;+;485,948;3,106;84,511;0;84,511
18/08/2025 00:30;NORD;-30,243;-;-485,948;733,204;273,636;0;273,636
18/08/2025 00:45;SUD;74,198;+;489,685;-2,643;86,927;0;86,927
18/08/2025 00:45;NORD;-1,871;-;-489,685;726,015;114,487;1,513;116
18/08/2025 01:00;NORD;3,997;+;-554,607;727,939;82,382;0;82,382
18/08/2025 01:00;SUD;78,635;+;554,607;0,053;87,663;0;87,663
18/08/2025 01:15;NORD;20,501;+;-615,103;776,615;82,353;0;82,353
18/08/2025 01:15;SUD;22,437;+;615,103;-7,028;87,706;0;87,706
18/08/2025 01:30;SUD;49,152;+;603,234;-8,131;78,504;0;78,504
18/08/2025 01:30;NORD;27,551;+;-603,234;761,925;82,353;0;82,353
18/08/2025 01:45;SUD;64,3;+;563,541;-12,927;65,684;0;65,684
18/08/2025 01:45;NORD;33,019;+;-563,541;755,596;87,153;0;87,153
18/08/2025 02:00;NORD;63,765;+;-531,247;716,134;87,409;0;87,409
18/08/2025 02:00;SUD;41,569;+;531,247;-6,291;52,807;0;52,807
18/08/2025 02:15;NORD;39,409;+;-555,886;730,958;87,604;0;87,604
18/08/2025 02:15;SUD;47,683;+;555,886;-7,581;52,578;0;52,578
18/08/2025 02:30;SUD;83,144;+;552,28;-4,522;52,856;0;52,856
18/08/2025 02:30;NORD;49,733;+;-552,28;702,599;87,313;0;87,313
18/08/2025 02:45;SUD;61,266;+;544,734;-6,174;53,535;0;53,535
18/08/2025 02:45;NORD;73,398;+;-544,734;696,067;86,712;0;86,712
18/08/2025 03:00;NORD;45,369;+;-521,653;725,172;86,365;0;86,365
18/08/2025 03:00;SUD;77,268;+;521,653;-0,192;52,531;0;52,531
18/08/2025 03:15;NORD;59,536;+;-523,352;727,214;87,153;0;87,153
18/08/2025 03:15;SUD;81,716;+;523,352;1,229;62,355;0;62,355
18/08/2025 03:30;SUD;106,491;+;534,608;1,46;72,248;0;72,248
18/08/2025 03:30;NORD;45,86;+;-534,608;773,221;85,901;0;85,901
18/08/2025 03:45;SUD;134,55;+;479,566;2,85;70,06;0;70,06
18/08/2025 03:45;NORD;59,329;+;-479,566;736,06;85,437;0;85,437
18/08/2025 04:00;SUD;115,938;+;442,631;3,531;67,948;0;67,948
18/08/2025 04:00;NORD;44,919;+;-442,631;746,524;84,516;0;84,516
18/08/2025 04:15;NORD;31,732;+;-416,686;731,347;84,608;0;84,608
18/08/2025 04:15;SUD;149,315;+;416,686;3,585;67,477;0;67,477
18/08/2025 04:30;NORD;47,396;+;-425,642;751,414;84,567;0;84,567
18/08/2025 04:30;SUD;147,431;+;425,642;3,937;71,556;0;71,556
18/08/2025 04:45;SUD;150,764;+;386,874;5,476;71,441;0;71,441
18/08/2025 04:45;NORD;43,171;+;-386,874;704,852;85,651;0;85,651
18/08/2025 05:00;NORD;-51,216;-;-392,535;776,039;171,623;0;171,623
18/08/2025 05:00;SUD;187,57;+;392,535;-4,066;70,95;0;70,95
18/08/2025 05:15;NORD;-24,055;-;-391,978;774,27;161,744;0;161,744
18/08/2025 05:15;SUD;182,776;+;391,978;1,506;69,371;0;69,371
18/08/2025 05:30;SUD;182,802;+;367,41;6,037;59,56;0;59,56
18/08/2025 05:30;NORD;-27,634;-;-367,41;754,755;161,77;0;161,77
18/08/2025 05:45;SUD;173,087;+;331,047;11,979;50,138;0;50,138
18/08/2025 05:45;NORD;-15,981;-;-331,047;716,017;161,43;0;161,43
18/08/2025 06:00;NORD;-0,653;-;-386,8;715,111;114,544;1,356;115,9
18/08/2025 06:00;SUD;185,851;+;386,8;5,827;65,891;0;65,891
18/08/2025 06:15;NORD;-11,69;-;-344,134;680,927;114,544;1,356;115,9
18/08/2025 06:15;SUD;162,361;+;344,134;4,897;56,74;0;56,74
18/08/2025 06:30;SUD;163,606;+;348,523;2,398;50,539;0;50,539
18/08/2025 06:30;NORD;47,534;+;-348,523;689,948;82,881;0;82,881
18/08/2025 06:45;SUD;186,27;+;368,984;-0,55;54,23;0;54,23
18/08/2025 06:45;NORD;193,454;+;-368,984;722,546;72,257;0;72,257
18/08/2025 07:00;NORD;-60,925;-;-363,659;889,568;310,246;0;310,246
18/08/2025 07:00;SUD;205,574;+;363,659;-7,775;72,139;0;72,139
18/08/2025 07:15;NORD;70,241;+;-323,597;790,59;80,207;0;80,207
18/08/2025 07:15;SUD;110,463;+;323,597;-9,308;69,964;0;69,964
18/08/2025 07:30;SUD;191,553;+;297,392;-10,207;72,455;0;72,455
18/08/2025 07:30;NORD;32,292;+;-297,392;783,369;82,044;0;82,044
18/08/2025 07:45;SUD;196,027;+;210,049;-12,118;82,768;0;82,768
18/08/2025 07:45;NORD;124,535;+;-210,049;780,645;82,197;0;82,197
18/08/2025 08:00;NORD;47,993;+;-129,026;764,427;81,842;0;81,842
18/08/2025 08:00;SUD;139,388;+;129,026;-36,046;84,31;0;84,31
18/08/2025 08:15;NORD;55,357;+;-89,962;750,159;81,804;0;81,804
18/08/2025 08:15;SUD;177,93;+;89,962;-43,475;83,229;0;83,229
18/08/2025 08:30;SUD;251,491;+;5,693;-49,117;83,126;0;83,126
18/08/2025 08:30;NORD;129,172;+;-5,693;710,043;81,844;0;81,844
18/08/2025 08:45;SUD;355,074;+;-55,681;-53,788;82,765;0;82,765
18/08/2025 08:45;NORD;160,331;+;55,681;726,81;80,732;0;80,732
18/08/2025 09:00;NORD;100,185;+;74,839;776,413;79,996;0;79,996
18/08/2025 09:00;SUD;193,831;+;-74,839;-88,705;81,575;0;81,575
18/08/2025 09:15;NORD;120,467;+;138,815;731,702;75,178;0;75,178
18/08/2025 09:15;SUD;323,713;+;-138,815;-93,538;68,222;0;68,222
18/08/2025 09:30;SUD;241,293;+;-46,891;-90,182;57,002;0;57,002
18/08/2025 09:30;NORD;176,411;+;46,891;867,294;62,66;0;62,66
18/08/2025 09:45;SUD;272,717;+;-35,324;-90,861;32,825;0;32,825
18/08/2025 09:45;NORD;183,197;+;35,324;909,518;50,904;0;50,904
18/08/2025 10:00;NORD;226,637;+;70,402;615,932;54,465;0;54,465
18/08/2025 10:00;SUD;185,93;+;-70,402;-108,534;23,753;0;23,753
18/08/2025 10:15;NORD;290,701;+;106,838;631,981;58,363;0;58,363
18/08/2025 10:15;SUD;206,037;+;-106,838;-111,471;25,143;0;25,143
18/08/2025 10:30;SUD;292,877;+;-133,868;-110,011;25,793;0;25,793
18/08/2025 10:30;NORD;324,369;+;133,868;585,465;58,089;0;58,089
