Data Riferimento;Macrozona;Sbil aggregato zonale [MWh];Segno aggregato zonale;Scambi [MWh];Estero [MWh];Prezzo base;Componente incentivante;Prezzo di sbilanciamento
08/07/2025 03:30;NORD;-68,808;-;-841,659;1.794,88;178,144;0;178,144
08/07/2025 03:45;NORD;-12,338;-;-788,424;1.738,75;178,143;0;178,143
08/07/2025 03:45;SUD;-159,811;-;788,424;6,924;164,666;0;164,666
08/07/2025 04:00;SUD;-172,275;-;805,661;7,485;166,962;0;166,962
08/07/2025 04:00;NORD;-72,169;-;-805,661;1.795,83;175,211;0;175,211
08/07/2025 04:15;SUD;-174,485;-;792,696;7,572;168,316;0;168,316
08/07/2025 04:15;NORD;-61,782;-;-792,696;1.776,67;182,569;0;182,569
08/07/2025 04:30;NORD;-3,457;-;-758,206;1.700,33;176,282;0;176,282
08/07/2025 04:30;SUD;-133,733;-;758,206;7,795;166,523;0;166,523
08/07/2025 04:45;NORD;-26,536;-;-709,525;1.694,20;175,224;0;175,224
08/07/2025 04:45;SUD;-104,031;-;709,525;7,615;166,26;0;166,26
08/07/2025 05:00;SUD;-85,505;-;731,509;8,61;158,19;0;158,19
08/07/2025 05:00;NORD;-89,193;-;-731,509;1.792,15;189,169;0;189,169
08/07/2025 05:15;SUD;-96,477;-;740,039;7,655;155,155;0;155,155
08/07/2025 05:15;NORD;-58,788;-;-740,039;1.760,60;178,216;0;178,216
08/07/2025 05:30;NORD;-47,756;-;-683,421;1.731,88;177,67;0;177,67
08/07/2025 05:30;SUD;-69,127;-;683,421;7,604;155,335;0;155,335
08/07/2025 05:45;NORD;-37,074;-;-657,304;1.747,06;71,5;33,6;105,1
08/07/2025 05:45;SUD;-43,36;-;657,304;4,602;154,681;0;154,681
08/07/2025 06:00;SUD;5,919;+;630,447;-26,194;85,958;0;85,958
08/07/2025 06:00;NORD;-63,538;-;-630,447;1.685,79;73,994;37,546;111,54
08/07/2025 06:15;SUD;14,794;+;659,37;-33,764;80,704;0;80,704
08/07/2025 06:15;NORD;-51,07;-;-659,37;1.671,08;275;0;275
08/07/2025 06:30;NORD;-72,714;-;-624,323;1.695,30;262,802;0;262,802
08/07/2025 06:30;SUD;49,126;+;624,323;-36,735;72,261;0;72,261
08/07/2025 06:45;NORD;-18,992;-;-584,262;1.608,05;272,168;0;272,168
08/07/2025 06:45;SUD;59,533;+;584,262;-33,705;79,652;0;79,652
08/07/2025 07:00;SUD;130,663;+;559,579;-22,043;85,966;0;85,966
08/07/2025 07:00;NORD;-106,213;-;-559,579;1.453,30;123,234;0;123,234
08/07/2025 07:15;SUD;148,572;+;576,989;-21,346;68,792;0;68,792
08/07/2025 07:15;NORD;-28,966;-;-576,989;1.474,51;229,784;0;229,784
08/07/2025 07:30;NORD;30,633;+;-549,6;1.504,64;94,166;0;94,166
08/07/2025 07:30;SUD;139,73;+;549,6;-22,718;86,244;0;86,244
08/07/2025 07:45;NORD;90,513;+;-490,26;1.516,55;92,68;0;92,68
08/07/2025 07:45;SUD;159,167;+;490,26;-25,188;88,539;0;88,539
08/07/2025 08:00;SUD;-55,483;-;481,415;-39,402;352,867;0;352,867
08/07/2025 08:00;NORD;-9,788;-;-481,415;1.496,73;294,471;0;294,471
08/07/2025 08:15;SUD;20,79;+;453,39;-43,797;7,679;0;7,679
08/07/2025 08:15;NORD;74,939;+;-453,39;1.399,84;88,056;0;88,056
08/07/2025 08:30;NORD;148,124;+;-373,05;1.514,73;92,348;0;92,348
08/07/2025 08:30;SUD;97,258;+;373,05;-44,452;20,699;0;20,699
08/07/2025 08:45;NORD;185,259;+;-336,423;1.562,12;92,312;0;92,312
08/07/2025 08:45;SUD;121,154;+;336,423;-46,114;21,736;0;21,736
08/07/2025 09:00;SUD;-1,755;-;374,59;-67,152;218,699;0;218,699
08/07/2025 09:00;NORD;141,186;+;-374,59;1.436,20;92,533;0;92,533
08/07/2025 09:15;SUD;4,177;+;355,869;-64,752;0,163;-0,163;0
08/07/2025 09:15;NORD;106,06;+;-355,869;1.371,64;97,434;0;97,434
08/07/2025 09:30;NORD;218,481;+;-299,596;1.316,82;88,753;0;88,753
08/07/2025 09:30;SUD;11,892;+;299,596;-65,182;2,427;-2,427;0
08/07/2025 09:45;NORD;196,634;+;-247,54;1.279,34;87,84;0;87,84
08/07/2025 09:45;SUD;81,946;+;247,54;-64,463;4,795;-4,795;0
08/07/2025 10:00;SUD;-221,149;-;263,039;-63,066;207,431;0;207,431
08/07/2025 10:00;NORD;130,63;+;-263,039;1.376,04;89,87;0;89,87
08/07/2025 10:15;SUD;-72,696;-;230,347;-60,801;181,92;0;181,92
08/07/2025 10:15;NORD;112,313;+;-230,347;1.326,42;89,855;0;89,855
08/07/2025 10:30;NORD;212,565;+;-161,103;1.339,46;82,231;0;82,231
08/07/2025 10:30;SUD;-49,96;-;161,103;-57,077;181,931;0;181,931
08/07/2025 10:45;NORD;255,739;+;-128,821;1.319,59;85,864;0;85,864
08/07/2025 10:45;SUD;4,875;+;128,821;-54,178;88,338;-88,338;0
08/07/2025 11:00;SUD;-56,42;-;191,109;-68,024;217,643;0;217,643
08/07/2025 11:00;NORD;146,436;+;-191,109;1.418,33;85,864;0;85,864
08/07/2025 11:15;NORD;158,084;+;-163,122;1.375,58;86,876;0;86,876
08/07/2025 11:15;SUD;-91,524;-;163,122;-68,055;191,048;0;191,048
08/07/2025 11:30;NORD;168,519;+;-85,73;1.277,83;80,001;0;80,001
08/07/2025 11:30;SUD;-15,966;-;85,73;-67,136;199,443;0;199,443
08/07/2025 11:45;NORD;171,58;+;-68,172;1.255,65;77,525;0;77,525
08/07/2025 11:45;SUD;8,354;+;68,172;-67,522;85,179;-85,179;0
08/07/2025 12:00;NORD;231,706;+;-109,486;1.272,33;81,73;0;81,73
08/07/2025 12:00;SUD;83,472;+;109,486;-71,85;39,206;-39,206;0
08/07/2025 12:15;NORD;247,343;+;-96,043;1.254,06;81,506;0;81,506
08/07/2025 12:15;SUD;137,207;+;96,043;-71,394;66,1;-66,1;0
08/07/2025 12:30;SUD;199,692;+;74,05;-71,945;43,659;-43,659;0
08/07/2025 12:30;NORD;323,508;+;-74,05;1.208,34;61,504;0;61,504
08/07/2025 12:45;SUD;247,636;+;99,568;-72,377;27,838;-27,838;0
08/07/2025 12:45;NORD;403,663;+;-99,568;1.300,56;45,313;0;45,313
08/07/2025 13:00;NORD;370,354;+;-22,912;1.333,21;45,084;0;45,084
08/07/2025 13:00;SUD;285,56;+;22,912;-72,099;24,794;-24,794;0
08/07/2025 13:15;NORD;291,447;+;65,824;1.304,96;48,34;0;48,34
08/07/2025 13:15;SUD;365,367;+;-65,824;-72,692;21,625;-21,625;0
08/07/2025 13:30;SUD;374,919;+;-58,39;-73,91;16,728;-16,728;0
08/07/2025 13:30;NORD;288,508;+;58,39;1.314,51;47,637;0;47,637
08/07/2025 13:45;SUD;354,539;+;-82,953;-73,748;14,997;-14,997;0
08/07/2025 13:45;NORD;257,335;+;82,953;1.334,38;44,418;0;44,418
08/07/2025 14:00;NORD;383,672;+;157,57;1.262,62;48,909;0;48,909
08/07/2025 14:00;SUD;424,719;+;-157,57;-58,44;23,813;-23,813;0
08/07/2025 14:15;NORD;264,624;+;63,412;1.403,04;44,888;0;44,888
08/07/2025 14:15;SUD;367,559;+;-63,412;-59,382;20,918;-20,918;0
08/07/2025 14:30;SUD;308,429;+;-22,934;-58,348;20,005;-20,005;0
08/07/2025 14:30;NORD;198,728;+;22,934;1.412,03;35,612;0;35,612
08/07/2025 14:45;SUD;314,19;+;-25,511;-56,984;17,641;-17,641;0
08/07/2025 14:45;NORD;127,458;+;25,511;1.388,57;44,282;0;44,282
08/07/2025 15:00;NORD;240,718;+;54,685;1.346,98;25,122;0;25,122
08/07/2025 15:00;SUD;350,089;+;-54,685;-71,004;11,082;-11,082;0
08/07/2025 15:15;NORD;205,896;+;59,259;1.354,46;11,867;0;11,867
08/07/2025 15:15;SUD;362,864;+;-59,259;-71,24;9,199;-9,199;0
08/07/2025 15:30;SUD;303,334;+;13,142;-69,821;8,961;-8,961;0
08/07/2025 15:30;NORD;136,625;+;-13,142;1.491,77;68,47;0;68,47
08/07/2025 15:45;SUD;218,427;+;38,28;-73,815;2,742;-2,742;0
08/07/2025 15:45;NORD;101,795;+;-38,28;1.382,53;50,564;0;50,564
08/07/2025 16:00;NORD;113,637;+;-73,991;1.315,61;28,763;0;28,763
08/07/2025 16:00;SUD;426,361;+;73,991;-94,387;1,576;-1,576;0
08/07/2025 16:15;NORD;88,703;+;16,229;1.261,96;49,823;0;49,823
08/07/2025 16:15;SUD;411,412;+;-16,229;-98,095;2,324;-2,324;0
08/07/2025 16:30;SUD;495,024;+;-72,489;-100,362;26,444;-26,444;0
08/07/2025 16:30;NORD;96,79;+;72,489;1.270,86;85,922;0;85,922
08/07/2025 16:45;SUD;501,891;+;-42,749;-109,477;51,282;-51,282;0
08/07/2025 16:45;NORD;54,622;+;42,749;1.461,12;70,083;0;70,083
08/07/2025 17:00;NORD;72,054;+;66,928;1.493,42;68,353;0;68,353
08/07/2025 17:00;SUD;461,695;+;-66,928;-160,251;49,717;-49,717;0
08/07/2025 17:15;NORD;133,409;+;-43,301;1.569,96;68,071;0;68,071
08/07/2025 17:15;SUD;361,373;+;43,301;-170,195;58,324;-58,324;0
08/07/2025 17:30;SUD;383,954;+;137,238;-172,264;62,625;-62,625;0
08/07/2025 17:30;NORD;190,009;+;-137,238;1.495,19;76,642;0;76,642
08/07/2025 17:45;SUD;357,749;+;246,558;-178,287;66,282;-66,282;0
08/07/2025 17:45;NORD;213,783;+;-246,558;1.485,68;87,188;0;87,188
08/07/2025 18:00;NORD;225,805;+;-271,065;1.299,53;59,911;0;59,911
08/07/2025 18:00;SUD;286,739;+;271,065;-213,542;69,897;-69,897;0
08/07/2025 18:15;NORD;266,522;+;-386,807;1.327,28;60,789;0;60,789
08/07/2025 18:15;SUD;236,761;+;386,807;-218,126;62,336;-62,336;0
08/07/2025 18:30;SUD;186,085;+;473,387;-220,339;71,132;-71,132;0
08/07/2025 18:30;NORD;251,075;+;-473,387;1.263,52;68,557;0;68,557
08/07/2025 18:45;SUD;167,263;+;572,642;-224,206;84,09;-84,09;0
08/07/2025 18:45;NORD;280,605;+;-572,642;1.242,42;80,881;0;80,881
08/07/2025 19:00;NORD;332,245;+;-551,754;1.243,27;78,062;0;78,062
08/07/2025 19:00;SUD;163,824;+;551,754;-221,286;83,5;0;83,5
08/07/2025 19:15;SUD;136,885;+;632,81;-222,327;72,783;0;72,783
08/07/2025 19:15;NORD;368,586;+;-632,81;1.290,54;76,576;0;76,576
08/07/2025 19:30;NORD;404,827;+;-681,987;1.237,29;85,784;0;85,784
08/07/2025 19:30;SUD;-77,275;-;681,987;-223,638;245,433;0;245,433
08/07/2025 19:45;NORD;365,72;+;-731,466;1.249,98;85,579;0;85,579
08/07/2025 19:45;SUD;100,956;+;731,466;-223,919;65,464;0;65,464
08/07/2025 20:00;NORD;283,418;+;-719,255;1.174,33;85,444;0;85,444
08/07/2025 20:00;SUD;68,972;+;719,255;-222,957;71,47;0;71,47
08/07/2025 20:15;NORD;346,16;+;-713,033;1.155,50;83,875;0;83,875
08/07/2025 20:15;SUD;100,578;+;713,033;-224,195;75,257;0;75,257
08/07/2025 20:30;SUD;135,451;+;764,289;-224,562;78,723;0;78,723
08/07/2025 20:30;NORD;205,262;+;-764,289;1.164,03;86,826;0;86,826
08/07/2025 20:45;SUD;151,238;+;749,467;-224,713;78,437;0;78,437
08/07/2025 20:45;NORD;230,354;+;-749,467;1.111,13;78,136;0;78,136
08/07/2025 21:00;NORD;309,376;+;-729,624;1.146,51;63,154;0;63,154
08/07/2025 21:00;SUD;180,001;+;729,624;-226,662;75,791;0;75,791
08/07/2025 21:15;NORD;273,2;+;-682,764;1.264,88;57,902;0;57,902
08/07/2025 21:15;SUD;234,156;+;682,764;-225,333;81,998;0;81,998
08/07/2025 21:30;SUD;167,873;+;711,93;-223,707;81,559;0;81,559
08/07/2025 21:30;NORD;195,879;+;-711,93;1.310,07;65,482;0;65,482
08/07/2025 21:45;SUD;242,627;+;670,207;-214,037;70,161;0;70,161
08/07/2025 21:45;NORD;396,036;+;-670,207;1.164,74;76,841;0;76,841
08/07/2025 22:00;NORD;199,416;+;-734,343;1.215,36;88,054;0;88,054
08/07/2025 22:00;SUD;245,734;+;734,343;-160,591;75,373;0;75,373
08/07/2025 22:15;NORD;266,994;+;-549,471;1.064,30;84,443;0;84,443
08/07/2025 22:15;SUD;249,691;+;549,471;-150,29;75,491;0;75,491
08/07/2025 22:30;SUD;277,871;+;506,478;-146,576;84,712;0;84,712
08/07/2025 22:30;NORD;280,397;+;-506,478;1.064,32;80,159;0;80,159
08/07/2025 22:45;SUD;251,912;+;470,153;-122,801;89,004;0;89,004
08/07/2025 22:45;NORD;297,944;+;-470,153;1.105,35;87,179;0;87,179
08/07/2025 23:00;NORD;150,732;+;-377,946;931,162;88,728;0;88,728
08/07/2025 23:00;SUD;245,877;+;377,946;-61,813;88,302;0;88,302
08/07/2025 23:15;NORD;186,189;+;-387,592;979,082;88,417;0;88,417
08/07/2025 23:15;SUD;270,325;+;387,592;-57,663;88,957;0;88,957
08/07/2025 23:30;SUD;254,013;+;373,856;-56,525;88,969;0;88,969
08/07/2025 23:30;NORD;156,901;+;-373,856;1.056,93;89,095;0;89,095
08/07/2025 23:45;SUD;270,604;+;348,936;-55,266;80,59;0;80,59
08/07/2025 23:45;NORD;156,786;+;-348,936;1.127,10;88,465;0;88,465
09/07/2025 00:00;NORD;202,537;+;-565,674;1.390,75;75,492;0;75,492
09/07/2025 00:00;SUD;345,425;+;565,674;-41,666;76,389;0;76,389
09/07/2025 00:15;NORD;46,434;+;-745,474;1.637,69;63,979;0;63,979
09/07/2025 00:15;SUD;251,034;+;745,474;-36,578;69,408;0;69,408
09/07/2025 00:30;NORD;59,692;+;-785,516;1.732,59;82,038;0;82,038
09/07/2025 00:30;SUD;289,315;+;785,516;-35,951;69,072;0;69,072
09/07/2025 00:45;SUD;308,372;+;747,429;-34,88;83,31;0;83,31
09/07/2025 00:45;NORD;55,542;+;-747,429;1.773,43;81,802;0;81,802
09/07/2025 01:00;SUD;331,386;+;660,985;-13,112;0;0;0
09/07/2025 01:00;NORD;35,66;+;-660,985;1.736,81;80,688;0;80,688
09/07/2025 01:15;NORD;22,933;+;-670,001;1.724,26;79,55;0;79,55
09/07/2025 01:15;SUD;330,409;+;670,001;-10,942;0;0;0
09/07/2025 01:30;NORD;19,434;+;-671,635;1.780,20;77,542;0;77,542
09/07/2025 01:30;SUD;343,964;+;671,635;-11,337;0;0;0
09/07/2025 01:45;NORD;52,319;+;-698,234;1.795,62;75,796;0;75,796
09/07/2025 01:45;SUD;348,065;+;698,234;-6,756;0;0;0
09/07/2025 02:00;NORD;10,939;+;-628,209;1.792,60;75,349;0;75,349
09/07/2025 02:00;SUD;350,512;+;628,209;5,427;0;0;0
09/07/2025 02:15;NORD;56,026;+;-650,789;1.789,67;75,339;0;75,339
09/07/2025 02:15;SUD;350,715;+;650,789;8,758;0;0;0
09/07/2025 02:30;NORD;6,568;+;-683,524;1.808,15;75,091;0;75,091
09/07/2025 02:30;SUD;337,716;+;683,524;7,472;0;0;0
09/07/2025 02:45;NORD;9,653;+;-671,992;1.798,90;77,455;0;77,455
09/07/2025 02:45;SUD;332,037;+;671,992;9,069;0;0;0
09/07/2025 03:00;NORD;24,818;+;-669,73;1.705,09;82,372;0;82,372
09/07/2025 03:00;SUD;290,785;+;669,73;12,381;0;0;0
09/07/2025 03:15;NORD;25,125;+;-678,883;1.701,60;83,063;0;83,063
09/07/2025 03:15;SUD;304,692;+;678,883;15,781;0;0;0
09/07/2025 03:30;NORD;2,743;+;-716,035;1.707,07;84,163;0;84,163
09/07/2025 03:30;SUD;278,848;+;716,035;14,213;0;0;0
09/07/2025 03:45;SUD;270,867;+;763,06;14,787;0;0;0
09/07/2025 03:45;NORD;-8,684;-;-763,06;1.694,79;178,115;0;178,115
09/07/2025 04:00;NORD;86,868;+;-810,693;1.674,08;86,172;0;86,172
09/07/2025 04:00;SUD;194,337;+;810,693;19,739;77,311;0;77,311
09/07/2025 04:15;SUD;179,212;+;825,541;21,882;72,481;0;72,481
09/07/2025 04:15;NORD;53,078;+;-825,541;1.690,43;86,344;0;86,344
09/07/2025 04:30;NORD;-3,072;-;-860,313;1.717,64;176,272;0;176,272
09/07/2025 04:30;SUD;153,742;+;860,313;21,131;75,955;0;75,955
09/07/2025 04:45;SUD;73,312;+;892,346;20,177;163,621;-57,881;105,74
09/07/2025 04:45;NORD;-42,621;-;-892,346;1.730,99;183,226;0;183,226
09/07/2025 05:00;SUD;-18,599;-;962,482;16,304;201,578;0;201,578
09/07/2025 05:00;NORD;-0,6;-;-962,482;1.738,12;190,757;0;190,757
09/07/2025 05:15;NORD;-26,668;-;-1.006,62;1.717,42;191,404;0;191,404
09/07/2025 05:15;SUD;-77,695;-;1.006,62;17,062;209,288;0;209,288
09/07/2025 05:30;SUD;-134,093;-;1.025,52;15,087;228,739;0;228,739
09/07/2025 05:30;NORD;-12,151;-;-1.025,52;1.717,12;178,676;0;178,676
09/07/2025 05:45;SUD;-196,194;-;1.037,51;17,144;233,116;0;233,116
09/07/2025 05:45;NORD;22,233;+;-1.037,51;1.687,39;84,552;0;84,552
09/07/2025 06:00;SUD;-179,874;-;1.007,22;3,035;234,465;0;234,465
09/07/2025 06:00;NORD;-6,225;-;-1.007,22;1.675,19;247,755;0;247,755
09/07/2025 06:15;NORD;-50,047;-;-989,416;1.672,94;207,096;0;207,096
09/07/2025 06:15;SUD;-174,283;-;989,416;0,477;228,562;0;228,562
09/07/2025 06:30;NORD;-18,088;-;-969,16;1.674,22;201,331;0;201,331
09/07/2025 06:30;SUD;-166,171;-;969,16;1,057;229,994;0;229,994
09/07/2025 06:45;NORD;51,368;+;-983,625;1.649,51;123,577;-7,577;116
09/07/2025 06:45;SUD;-161,214;-;983,625;-1,016;233,383;0;233,383
09/07/2025 07:00;NORD;-15,492;-;-960,531;1.536,95;172,051;0;172,051
09/07/2025 07:00;SUD;-126,983;-;960,531;-4,918;235,808;0;235,808
09/07/2025 07:15;NORD;20,252;+;-942,882;1.548,00;81,894;0;81,894
09/07/2025 07:15;SUD;-100,913;-;942,882;-3,796;234,382;0;234,382
09/07/2025 07:30;NORD;129,463;+;-915,378;1.524,20;81,424;0;81,424
09/07/2025 07:30;SUD;-133,477;-;915,378;-3,915;233,336;0;233,336
09/07/2025 07:45;SUD;-101,391;-;873,691;-7,711;231,828;0;231,828
09/07/2025 07:45;NORD;155,683;+;-873,691;1.499,41;83,095;0;83,095
09/07/2025 08:00;NORD;-31,059;-;-777,316;1.521,29;292,289;0;292,289
09/07/2025 08:00;SUD;-169,56;-;777,316;-40,316;271,504;0;271,504
09/07/2025 08:15;NORD;70,399;+;-761,798;1.575,72;84,995;0;84,995
09/07/2025 08:15;SUD;-111,49;-;761,798;-42,766;226,404;0;226,404
09/07/2025 08:30;SUD;13,885;+;607,129;-39,664;71,106;0;71,106
09/07/2025 08:30;NORD;198,045;+;-607,129;1.570,97;61,393;0;61,393
09/07/2025 08:45;SUD;133,062;+;542,712;-47,001;55,127;0;55,127
09/07/2025 08:45;NORD;331,91;+;-542,712;1.649,22;65,697;0;65,697
09/07/2025 09:00;NORD;53,862;+;-548,158;1.796,65;70,131;0;70,131
09/07/2025 09:00;SUD;122,182;+;548,158;-79,889;27,946;0;27,946
09/07/2025 09:15;NORD;52,845;+;-533;1.790,30;86,623;0;86,623
09/07/2025 09:15;SUD;105,06;+;533;-83,022;161,621;-94,361;67,26
09/07/2025 09:30;SUD;106,557;+;472,606;-79,944;161,621;-94,361;67,26
09/07/2025 09:30;NORD;99,806;+;-472,606;1.776,23;84,665;0;84,665
09/07/2025 09:45;SUD;183,975;+;412,847;-81,042;12,527;0;12,527
09/07/2025 09:45;NORD;276,375;+;-412,847;1.792,92;63,208;0;63,208
09/07/2025 10:00;NORD;273,028;+;-294,344;1.792,79;51,529;0;51,529
09/07/2025 10:00;SUD;110,331;+;294,344;-75,727;1,189;0;1,189
09/07/2025 10:15;NORD;117,104;+;-166,436;1.786,13;50,753;0;50,753
09/07/2025 10:15;SUD;225,196;+;166,436;-76,108;0,744;0;0,744
09/07/2025 10:30;SUD;256,352;+;144,081;-74,003;0,473;0;0,473
09/07/2025 10:30;NORD;202,413;+;-144,081;1.762,18;48,552;0;48,552
09/07/2025 10:45;SUD;307,353;+;64,911;-72,379;1,455;0;1,455
09/07/2025 10:45;NORD;312,155;+;-64,911;1.749,06;23,621;0;23,621
09/07/2025 11:00;NORD;279,094;+;-88,675;1.807,03;28,812;0;28,812
09/07/2025 11:00;SUD;221,024;+;88,675;-71,103;0,845;0;0,845
09/07/2025 11:15;NORD;311,539;+;-59,81;1.752,86;28,86;0;28,86
09/07/2025 11:15;SUD;243,155;+;59,81;-70,341;0,749;0;0,749
09/07/2025 11:30;SUD;319,861;+;-12,634;-67,514;0,934;0;0,934
09/07/2025 11:30;NORD;204,535;+;12,634;1.750,08;22,833;0;22,833
09/07/2025 11:45;SUD;364,383;+;-40,149;-67,293;3,018;-2,028;0,99
09/07/2025 11:45;NORD;291,362;+;40,149;1.707,11;17,074;0;17,074
09/07/2025 12:00;NORD;389,281;+;-21,381;1.755,28;14,402;0;14,402
09/07/2025 12:00;SUD;198,152;+;21,381;-65,829;0,873;-0,863;0,01
09/07/2025 12:15;NORD;347,393;+;-106,239;1.805,34;11,824;0;11,824
09/07/2025 12:15;SUD;279,423;+;106,239;-65,254;0,884;-0,874;0,01
09/07/2025 12:30;SUD;284,448;+;105,739;-64,503;0,84;-0,83;0,01
09/07/2025 12:30;NORD;255,567;+;-105,739;1.781,87;7,348;0;7,348
09/07/2025 12:45;SUD;323,551;+;69,985;-62,753;0,84;-0,83;0,01
09/07/2025 12:45;NORD;343,356;+;-69,985;1.770,46;13,841;0;13,841
09/07/2025 13:00;NORD;382,339;+;43,313;1.709,98;14,43;0;14,43
09/07/2025 13:00;SUD;356,507;+;-43,313;-51,134;1,362;-1,362;0
09/07/2025 13:15;NORD;347,539;+;77,349;1.715,76;14,04;0;14,04
09/07/2025 13:15;SUD;426,558;+;-77,349;-51,26;2,627;-2,627;0
09/07/2025 13:30;SUD;491,32;+;12,933;-51,281;2,624;-2,624;0
09/07/2025 13:30;NORD;281,786;+;-12,933;1.757,24;6,961;0;6,961
09/07/2025 13:45;SUD;498,964;+;-2,33;-52,121;2,708;-2,708;0
09/07/2025 13:45;NORD;274,433;+;2,33;1.743,35;5,585;0;5,585
09/07/2025 14:00;NORD;326,584;+;17,761;1.736,90;9,991;0;9,991
09/07/2025 14:00;SUD;568,325;+;-17,761;-65,625;2,723;-2,723;0
09/07/2025 14:15;NORD;387,335;+;47,756;1.701,75;12,468;0;12,468
09/07/2025 14:15;SUD;604,477;+;-47,756;-66,192;2,723;-2,723;0
09/07/2025 14:30;SUD;619,653;+;-33,796;-66,409;2,723;-2,723;0
09/07/2025 14:30;NORD;352,161;+;33,796;1.740,35;11,332;0;11,332
09/07/2025 14:45;SUD;619,948;+;-17,4;-66,7;2,726;-2,726;0
09/07/2025 14:45;NORD;295,686;+;17,4;1.776,23;6,683;0;6,683
09/07/2025 15:00;NORD;351,099;+;-10,826;1.695,16;11,549;0;11,549
09/07/2025 15:00;SUD;613,829;+;10,826;-54,794;2,456;-2,446;0,01
09/07/2025 15:15;NORD;314,336;+;-43,884;1.667,49;11,732;0;11,732
09/07/2025 15:15;SUD;609,2;+;43,884;-56,558;2,364;-2,354;0,01
09/07/2025 15:30;SUD;492,968;+;105,332;-57,541;1,765;-1,755;0,01
09/07/2025 15:30;NORD;302,093;+;-105,332;1.658,08;12,867;0;12,867
09/07/2025 15:45;SUD;500,553;+;74,636;-59,615;0,671;-0,661;0,01
09/07/2025 15:45;NORD;269,537;+;-74,636;1.602,94;18,519;0;18,519
09/07/2025 16:00;NORD;316,409;+;-17,751;1.521,31;15,556;0;15,556
09/07/2025 16:00;SUD;709,133;+;17,751;-75,803;0,228;-0,228;0
09/07/2025 16:15;NORD;228,462;+;-94,058;1.618,80;18,081;0;18,081
09/07/2025 16:15;SUD;640,395;+;94,058;-78,089;0,146;-0,146;0
09/07/2025 16:30;SUD;587,202;+;-2,973;-80,03;0,396;-0,396;0
09/07/2025 16:30;NORD;166,837;+;2,973;1.551,86;24,329;0;24,329
09/07/2025 16:45;SUD;592,624;+;40,573;-81,127;0,971;-0,971;0
09/07/2025 16:45;NORD;152,881;+;-40,573;1.546,00;27,987;0;27,987
09/07/2025 17:00;NORD;288,325;+;-40,862;1.538,47;12,076;0;12,076
09/07/2025 17:00;SUD;357,909;+;40,862;-77,994;1,641;0;1,641
09/07/2025 17:15;NORD;222,567;+;-89,625;1.625,58;17,882;0;17,882
09/07/2025 17:15;SUD;264,182;+;89,625;-79,644;6,14;0;6,14
09/07/2025 17:30;SUD;262,224;+;171,469;-78,155;7,559;0;7,559
09/07/2025 17:30;NORD;85,145;+;-171,469;1.560,90;52,58;0;52,58
09/07/2025 17:45;SUD;217,655;+;223,203;-98,715;23,131;0;23,131
09/07/2025 17:45;NORD;86,313;+;-223,203;1.544,39;60,719;0;60,719
09/07/2025 18:00;NORD;160,085;+;-292,706;1.536,67;65,23;0;65,23
09/07/2025 18:00;SUD;291,234;+;292,706;-198,103;40,839;0;40,839
09/07/2025 18:15;NORD;72,139;+;-406,047;1.561,98;66,059;0;66,059
09/07/2025 18:15;SUD;195,174;+;406,047;-215,535;42,23;0;42,23
09/07/2025 18:30;SUD;158,825;+;457,4;-217,299;52,784;0;52,784
09/07/2025 18:30;NORD;-32,03;-;-457,4;1.555,52;281,328;0;281,328
09/07/2025 18:45;SUD;71,814;+;456,273;-216,355;29,405;0;29,405
09/07/2025 18:45;NORD;-85,301;-;-456,273;1.417,35;296,001;0;296,001
09/07/2025 19:00;NORD;14,775;+;-555,756;1.445,41;82,038;0;82,038
09/07/2025 19:00;SUD;230,575;+;555,756;-215,801;14,703;0;14,703
09/07/2025 19:15;NORD;-81,053;-;-706,993;1.503,20;303,867;0;303,867
09/07/2025 19:15;SUD;172,507;+;706,993;-216,15;42,214;0;42,214
09/07/2025 19:30;SUD;128,499;+;693,458;-215,402;60,049;0;60,049
09/07/2025 19:30;NORD;-135,164;-;-693,458;1.348,41;381,375;0;381,375
09/07/2025 19:45;SUD;64,605;+;744,103;-216,435;32,514;0;32,514
09/07/2025 19:45;NORD;-264,815;-;-744,103;1.352,34;319,329;0;319,329
09/07/2025 20:00;NORD;-149,976;-;-707,974;1.095,11;219,513;0;219,513
09/07/2025 20:00;SUD;151,09;+;707,974;-216,684;19,735;0;19,735
09/07/2025 20:15;NORD;-97,387;-;-749,973;1.205,84;234,342;0;234,342
09/07/2025 20:15;SUD;161,796;+;749,973;-216,902;71,485;0;71,485
09/07/2025 20:30;SUD;123,433;+;785,28;-214,639;56,149;0;56,149
09/07/2025 20:30;NORD;-123,648;-;-785,28;1.258,80;349,078;0;349,078
09/07/2025 20:45;SUD;130,034;+;828,217;-214,172;54,223;0;54,223
09/07/2025 20:45;NORD;-190,251;-;-828,217;1.336,96;349,288;0;349,288
09/07/2025 21:00;NORD;-150,188;-;-868,374;1.309,33;422,447;0;422,447
09/07/2025 21:00;SUD;81,608;+;868,374;-209,894;79,313;0;79,313
09/07/2025 21:15;NORD;-139,634;-;-837,647;1.323,86;124,035;6,395;130,43
09/07/2025 21:15;SUD;145,379;+;837,647;-208,762;83,191;0;83,191
09/07/2025 21:30;SUD;121,324;+;810,669;-208,421;81;0;81
09/07/2025 21:30;NORD;-116,106;-;-810,669;1.383,11;173,5;0;173,5
