Data Riferimento;Macrozona;Sbil aggregato zonale [MWh];Segno aggregato zonale;Scambi [MWh];Estero [MWh];Prezzo base;Componente incentivante;Prezzo di sbilanciamento
08/03/2025 20:30;SUD;65,23;+;761,581;-199,875;34,865;0;34,865
08/03/2025 20:30;NORD;75,296;+;-761,581;1.669,95;58,646;0;58,646
08/03/2025 20:45;SUD;128,95;+;739,49;-185,806;38,044;0;38,044
08/03/2025 20:45;NORD;65,137;+;-739,49;1.635,13;65,138;0;65,138
08/03/2025 21:00;NORD;72,242;+;-602,112;1.524,46;37,2;0;37,2
08/03/2025 21:00;SUD;58,999;+;602,112;-97,395;58,623;0;58,623
08/03/2025 21:15;NORD;5,182;+;-564,58;1.518,34;57,705;0;57,705
08/03/2025 21:15;SUD;95,685;+;564,58;-82,664;57,499;0;57,499
08/03/2025 21:30;SUD;107,185;+;530,279;-84,109;51,577;0;51,577
08/03/2025 21:30;NORD;79,622;+;-530,279;1.540,97;94,018;0;94,018
08/03/2025 21:45;SUD;103,241;+;476,189;-76,231;75,663;0;75,663
08/03/2025 21:45;NORD;43,424;+;-476,189;1.558,71;95,513;0;95,513
08/03/2025 22:00;NORD;-6,63;-;-437,986;1.389,32;164,145;0;164,145
08/03/2025 22:00;SUD;91,577;+;437,986;-30,008;71,366;0;71,366
08/03/2025 22:15;NORD;20,734;+;-464,14;1.368,14;89,067;0;89,067
08/03/2025 22:15;SUD;53,724;+;464,14;-18,297;66,496;0;66,496
08/03/2025 22:30;SUD;67,149;+;498,523;-17,527;53,88;0;53,88
08/03/2025 22:30;NORD;-33,217;-;-498,523;1.394,89;251,731;0;251,731
08/03/2025 22:45;SUD;88,431;+;523,379;-16,993;63,091;0;63,091
08/03/2025 22:45;NORD;31,074;+;-523,379;1.379,37;62,706;0;62,706
08/03/2025 23:00;NORD;51,025;+;-552,645;1.430,01;15,796;0;15,796
08/03/2025 23:00;SUD;61,551;+;552,645;-8,025;41,452;0;41,452
08/03/2025 23:15;NORD;-64,911;-;-562,884;1.577,97;242,336;0;242,336
08/03/2025 23:15;SUD;52,236;+;562,884;-7,459;35,548;0;35,548
08/03/2025 23:30;SUD;63,663;+;559,247;-6,877;22,301;0;22,301
08/03/2025 23:30;NORD;-40,485;-;-559,247;1.575,51;200,723;0;200,723
08/03/2025 23:45;SUD;94,898;+;537,072;0,841;32,732;0;32,732
08/03/2025 23:45;NORD;17,355;+;-537,072;1.493,63;39,381;0;39,381
09/03/2025 00:00;SUD;166,596;+;521,23;49,381;2,18;0;2,18
09/03/2025 00:00;NORD;113,72;+;-521,23;1.354,02;63,896;0;63,896
09/03/2025 00:15;SUD;4,602;+;635,76;57,207;0;0;0
09/03/2025 00:15;NORD;-49,45;-;-635,76;1.455,01;226,139;0;226,139
09/03/2025 00:30;SUD;-27,175;-;617,016;57,51;201,121;0;201,121
09/03/2025 00:30;NORD;57,891;+;-617,016;1.344,96;51,243;0;51,243
09/03/2025 00:45;SUD;-10,418;-;567,152;56,365;191,325;0;191,325
09/03/2025 00:45;NORD;112,941;+;-567,152;1.366,40;72,4;0;72,4
09/03/2025 01:00;NORD;8,529;+;-634,021;1.416,55;5,016;0;5,016
09/03/2025 01:00;SUD;39,337;+;634,021;56,601;161,343;-41,863;119,48
09/03/2025 01:15;NORD;11,746;+;-690,546;1.455,75;87,353;0;87,353
09/03/2025 01:15;SUD;54,511;+;690,546;59,749;161,343;-41,863;119,48
09/03/2025 01:30;NORD;57,455;+;-721,596;1.468,18;88,582;0;88,582
09/03/2025 01:30;SUD;-13,491;-;721,596;58,339;241,63;0;241,63
09/03/2025 01:45;SUD;-26,795;-;707,754;59,304;235,323;0;235,323
09/03/2025 01:45;NORD;-36,261;-;-707,754;1.495,19;215,87;0;215,87
09/03/2025 02:00;NORD;-2,354;-;-658,137;1.350,48;202,79;0;202,79
09/03/2025 02:00;SUD;16,654;+;658,137;64,9;0;0;0
09/03/2025 02:15;SUD;61,774;+;617,558;66,042;7,702;0;7,702
09/03/2025 02:15;NORD;-13,663;-;-617,558;1.326,32;182,391;0;182,391
09/03/2025 02:30;NORD;-0,896;-;-582,315;1.308,37;176,766;0;176,766
09/03/2025 02:30;SUD;60,729;+;582,315;67,56;11,033;0;11,033
09/03/2025 02:45;SUD;32,75;+;560,279;67,245;0;0;0
09/03/2025 02:45;NORD;110,937;+;-560,279;1.334,00;82,476;0;82,476
09/03/2025 03:00;NORD;18,367;+;-577,64;1.372,81;121,887;-8,917;112,97
09/03/2025 03:00;SUD;54,292;+;577,64;63,366;0;0;0
09/03/2025 03:15;NORD;90,608;+;-564,207;1.379,25;90,162;0;90,162
09/03/2025 03:15;SUD;34,753;+;564,207;62,956;0;0;0
09/03/2025 03:30;SUD;55,406;+;532,362;63,394;0;0;0
09/03/2025 03:30;NORD;60,594;+;-532,362;1.370,13;91,769;0;91,769
09/03/2025 03:45;NORD;-27,904;-;-532,389;1.370,52;192,89;0;192,89
09/03/2025 03:45;SUD;46,763;+;532,389;64,325;0,046;0;0,046
09/03/2025 04:00;SUD;9,803;+;514,248;65,914;0;0;0
09/03/2025 04:00;NORD;72,59;+;-514,248;1.295,06;84,254;0;84,254
09/03/2025 04:15;SUD;-41,993;-;528,038;65,57;195,134;0;195,134
09/03/2025 04:15;NORD;45,501;+;-528,038;1.338,23;84,606;0;84,606
09/03/2025 04:30;SUD;-29,73;-;543,106;66,827;189;0;189
09/03/2025 04:30;NORD;12,596;+;-543,106;1.322,40;84,197;0;84,197
09/03/2025 04:45;SUD;-18,132;-;549,631;64,585;189;0;189
09/03/2025 04:45;NORD;-25,803;-;-549,631;1.362,07;186,395;0;186,395
09/03/2025 05:00;SUD;-37,483;-;572,292;53,23;189;0;189
09/03/2025 05:00;NORD;36,202;+;-572,292;1.361,65;85,91;0;85,91
09/03/2025 05:15;SUD;-9,554;-;567,477;50,812;189;0;189
09/03/2025 05:15;NORD;16,85;+;-567,477;1.361,25;85,597;0;85,597
09/03/2025 05:30;SUD;-35,043;-;598,278;53,246;189;0;189
09/03/2025 05:30;NORD;-50,2;-;-598,278;1.375,03;184,992;0;184,992
09/03/2025 05:45;NORD;-57,289;-;-537,599;1.272,69;192,219;0;192,219
09/03/2025 05:45;SUD;-64,253;-;537,599;55,559;235,634;0;235,634
09/03/2025 06:00;SUD;-61,275;-;473,084;83,661;235,766;0;235,766
09/03/2025 06:00;NORD;12,859;+;-473,084;1.238,45;82,334;0;82,334
09/03/2025 06:15;SUD;-46,24;-;508,48;89,757;237,539;0;237,539
09/03/2025 06:15;NORD;10,24;+;-508,48;1.333,92;82,228;0;82,228
09/03/2025 06:30;NORD;-4,563;-;-483,611;1.383,80;183,985;0;183,985
09/03/2025 06:30;SUD;19,222;+;483,611;87,891;77,728;0;77,728
09/03/2025 06:45;NORD;56,474;+;-454,935;1.265,00;82,477;0;82,477
09/03/2025 06:45;SUD;50,853;+;454,935;89,255;78,68;0;78,68
09/03/2025 07:00;SUD;-42,356;-;426,067;91,705;258,507;0;258,507
09/03/2025 07:00;NORD;-7,496;-;-426,067;1.142,67;188,907;0;188,907
09/03/2025 07:15;NORD;41,246;+;-407,19;1.128,96;61,007;0;61,007
09/03/2025 07:15;SUD;-73,724;-;407,19;89,359;300,223;0;300,223
09/03/2025 07:30;SUD;-49,405;-;350,454;89,077;392,905;0;392,905
09/03/2025 07:30;NORD;46,009;+;-350,454;1.136,89;60,734;0;60,734
09/03/2025 07:45;NORD;11,884;+;-303,874;1.140,38;61,534;0;61,534
09/03/2025 07:45;SUD;-36,207;-;303,874;90,357;392,294;0;392,294
09/03/2025 08:00;NORD;-48,376;-;-213,376;1.156,21;190,811;0;190,811
09/03/2025 08:00;SUD;-158,748;-;213,376;92,631;295,185;0;295,185
09/03/2025 08:15;NORD;-164,986;-;-125,278;1.043,02;198,919;0;198,919
09/03/2025 08:15;SUD;-108,541;-;125,278;94,631;276,065;0;276,065
09/03/2025 08:30;SUD;-99,818;-;48,831;92,395;263,323;0;263,323
09/03/2025 08:30;NORD;-123,932;-;-48,831;968,385;185,408;0;185,408
09/03/2025 08:45;SUD;-40,099;-;5,856;95,485;274,663;0;274,663
09/03/2025 08:45;NORD;-104,137;-;-5,856;956,256;182,32;0;182,32
09/03/2025 09:00;NORD;-131,532;-;68,245;1.090,50;176,44;0;176,44
09/03/2025 09:00;SUD;-3,331;-;-68,245;102,752;245,49;0;245,49
09/03/2025 09:15;NORD;-226,608;-;110,971;1.178,87;180,7;0;180,7
09/03/2025 09:15;SUD;18,875;+;-110,971;104,427;0;0;0
09/03/2025 09:30;SUD;-38,957;-;-207,548;103,123;223,336;0;223,336
09/03/2025 09:30;NORD;-271,576;-;207,548;1.166,80;187,715;0;187,715
09/03/2025 09:45;SUD;31,921;+;-276,141;104,93;0;0;0
09/03/2025 09:45;NORD;-162,238;-;276,141;1.056,96;182,351;0;182,351
09/03/2025 10:00;NORD;-163,538;-;361,702;784,98;177,655;0;177,655
09/03/2025 10:00;SUD;70,716;+;-361,702;114,152;81,1;0;81,1
09/03/2025 10:15;NORD;-155,691;-;425,451;862,613;174,63;0;174,63
09/03/2025 10:15;SUD;117,001;+;-425,451;117,342;67,555;0;67,555
09/03/2025 10:30;SUD;149,287;+;-492,229;119,147;81,1;0;81,1
09/03/2025 10:30;NORD;-164,066;-;492,229;797,821;174,467;0;174,467
09/03/2025 10:45;SUD;67,638;+;-535,235;120,651;25,679;0;25,679
09/03/2025 10:45;NORD;-60,975;-;535,235;835,769;175,242;0;175,242
09/03/2025 11:00;NORD;-171,762;-;615,12;973,527;180,593;0;180,593
09/03/2025 11:00;SUD;130,006;+;-615,12;126,024;0,01;0;0,01
09/03/2025 11:15;NORD;-192,557;-;677,206;974,938;190,868;0;190,868
09/03/2025 11:15;SUD;125,724;+;-677,206;129,942;161,343;-71,343;90
09/03/2025 11:30;SUD;64,773;+;-646,348;126,436;0,01;0;0,01
09/03/2025 11:30;NORD;-188,55;-;646,348;1.013,98;192,418;0;192,418
09/03/2025 11:45;SUD;5,926;+;-657,754;125,823;0,01;0;0,01
09/03/2025 11:45;NORD;-98,45;-;657,754;987,937;195,259;0;195,259
09/03/2025 12:00;NORD;-180,031;-;669,788;1.042,13;205,49;0;205,49
09/03/2025 12:00;SUD;-38,559;-;-669,788;117,229;190;0;190
09/03/2025 12:15;NORD;-79,513;-;657,848;844,097;192,687;0;192,687
09/03/2025 12:15;SUD;-1,965;-;-657,848;117,959;188,024;0;188,024
09/03/2025 12:30;SUD;-110,064;-;-627,7;119,139;205,291;0;205,291
09/03/2025 12:30;NORD;-14,014;-;627,7;931,503;183,75;0;183,75
09/03/2025 12:45;SUD;-127,089;-;-633,841;119,268;194,23;0;194,23
09/03/2025 12:45;NORD;14,65;+;633,841;993,904;105,431;-24,331;81,1
09/03/2025 13:00;NORD;25,257;+;657,543;949,364;107,458;-38,758;68,7
09/03/2025 13:00;SUD;-50,621;-;-657,543;114,758;194,647;0;194,647
09/03/2025 13:15;NORD;-8,626;-;641,033;962,81;203,378;0;203,378
09/03/2025 13:15;SUD;21,184;+;-641,033;114,924;0;0;0
09/03/2025 13:30;SUD;41,906;+;-632,809;115,116;0;0;0
09/03/2025 13:30;NORD;-13,371;-;632,809;983,679;209,173;0;209,173
09/03/2025 13:45;SUD;-19,257;-;-591,357;115,254;833,33;0;833,33
09/03/2025 13:45;NORD;112,1;+;591,357;945,449;11,659;0;11,659
09/03/2025 14:00;NORD;71,443;+;480,712;1.237,49;85,1;-15,1;70
09/03/2025 14:00;SUD;-90,999;-;-480,712;115,22;500;0;500
09/03/2025 14:15;NORD;-132,951;-;497,544;1.313,02;211,124;0;211,124
09/03/2025 14:15;SUD;0,602;+;-497,544;114,622;0;0;0
09/03/2025 14:30;SUD;-1,003;-;-556,451;111,806;153,12;0;153,12
09/03/2025 14:30;NORD;-247,413;-;556,451;1.193,96;202,437;0;202,437
09/03/2025 14:45;SUD;-43,744;-;-504,549;113,757;833,33;0;833,33
09/03/2025 14:45;NORD;-281,007;-;504,549;1.307,64;185,217;0;185,217
09/03/2025 15:00;NORD;-179,733;-;424,083;1.532,46;205,576;0;205,576
09/03/2025 15:00;SUD;-155,461;-;-424,083;107,368;155,132;0;155,132
09/03/2025 15:15;NORD;-229,525;-;353,358;1.392,63;202,615;0;202,615
09/03/2025 15:15;SUD;-229,32;-;-353,358;104,66;174,692;0;174,692
09/03/2025 15:30;SUD;-149,27;-;-284,772;102,772;152,07;0;152,07
09/03/2025 15:30;NORD;-199,631;-;284,772;1.376,67;192,282;0;192,282
09/03/2025 15:45;SUD;-221,156;-;-221,891;96,222;181,536;0;181,536
09/03/2025 15:45;NORD;-330,513;-;221,891;1.391,12;185,057;0;185,057
09/03/2025 16:00;NORD;-222,667;-;171,359;1.438,66;186,764;0;186,764
09/03/2025 16:00;SUD;6,149;+;-171,359;58,095;0;0;0
09/03/2025 16:15;NORD;-274,699;-;79,067;1.510,62;189,686;0;189,686
09/03/2025 16:15;SUD;-53,106;-;-79,067;51,155;221,28;0;221,28
09/03/2025 16:30;SUD;-79,493;-;-20,01;51,052;191,884;0;191,884
09/03/2025 16:30;NORD;-302,943;-;20,01;1.364,26;192,06;0;192,06
09/03/2025 16:45;SUD;-66,054;-;-16,939;22,517;185,326;0;185,326
09/03/2025 16:45;NORD;-290,613;-;16,939;1.210,30;194,063;0;194,063
09/03/2025 17:00;NORD;-135,548;-;-65,188;1.008,40;201,992;0;201,992
09/03/2025 17:00;SUD;-75,512;-;65,188;-119,778;246,953;0;246,953
09/03/2025 17:15;NORD;-169,813;-;-147,099;1.019,71;198,4;0;198,4
09/03/2025 17:15;SUD;-54,819;-;147,099;-162,69;264,861;0;264,861
09/03/2025 17:30;SUD;-41,403;-;145,499;-163,386;240,132;0;240,132
09/03/2025 17:30;NORD;-194,543;-;-145,499;1.038,71;193,882;0;193,882
09/03/2025 17:45;SUD;-63,442;-;170,832;-165,886;245,767;0;245,767
09/03/2025 17:45;NORD;-291,969;-;-170,832;961,765;206,57;0;206,57
09/03/2025 18:00;NORD;-54,817;-;-264,058;962,753;205,884;0;205,884
09/03/2025 18:00;SUD;-52,444;-;264,058;-187,831;238,167;0;238,167
09/03/2025 18:15;NORD;-120,627;-;-356,479;1.153,36;205,784;0;205,784
09/03/2025 18:15;SUD;-47,607;-;356,479;-190,391;246,168;0;246,168
09/03/2025 18:30;SUD;-102,111;-;419,064;-189,944;245,921;0;245,921
09/03/2025 18:30;NORD;-98,873;-;-419,064;1.144,73;203,714;0;203,714
09/03/2025 18:45;SUD;-175,191;-;488,002;-189,264;240,754;0;240,754
09/03/2025 18:45;NORD;-74,695;-;-488,002;1.170,09;203,23;0;203,23
09/03/2025 19:00;NORD;9,351;+;-696,19;1.387,61;4,287;0;4,287
09/03/2025 19:00;SUD;-141,707;-;696,19;-184,724;238,924;0;238,924
09/03/2025 19:15;NORD;-44,649;-;-744,032;1.481,58;203,91;0;203,91
09/03/2025 19:15;SUD;-160,308;-;744,032;-184,535;243,719;0;243,719
09/03/2025 19:30;SUD;-174,912;-;741,08;-184,807;243,115;0;243,115
09/03/2025 19:30;NORD;7,438;+;-741,08;1.454,81;129,035;0;129,035
09/03/2025 19:45;SUD;-226,709;-;753,815;-184,38;239,208;0;239,208
09/03/2025 19:45;NORD;71,916;+;-753,815;1.438,11;76,825;0;76,825
09/03/2025 20:00;NORD;-21,206;-;-832,537;1.743,41;186,4;0;186,4
09/03/2025 20:00;SUD;-142,175;-;832,537;-179,385;239,106;0;239,106
09/03/2025 20:15;NORD;4,798;+;-811,668;1.716,93;53,139;0;53,139
09/03/2025 20:15;SUD;-127,215;-;811,668;-179,483;239,112;0;239,112
09/03/2025 20:30;SUD;-168,497;-;718,268;-180,047;234,581;0;234,581
09/03/2025 20:30;NORD;62,946;+;-718,268;1.656,18;27,679;0;27,679
09/03/2025 20:45;SUD;-99,421;-;695,799;-176,775;233,079;0;233,079
09/03/2025 20:45;NORD;23,913;+;-695,799;1.653,83;24,847;0;24,847
09/03/2025 21:00;NORD;-29,929;-;-651,722;1.652,92;184,495;0;184,495
09/03/2025 21:00;SUD;-73,27;-;651,722;-164,833;238,06;0;238,06
09/03/2025 21:15;NORD;54,122;+;-614,247;1.580,25;80,197;0;80,197
09/03/2025 21:15;SUD;27,602;+;614,247;-162,437;45,924;0;45,924
09/03/2025 21:30;SUD;-74,093;-;611,815;-161,037;238,822;0;238,822
09/03/2025 21:30;NORD;50,844;+;-611,815;1.610,13;94,702;0;94,702
09/03/2025 21:45;SUD;-45,041;-;624,26;-133,049;193,819;0;193,819
09/03/2025 21:45;NORD;58,178;+;-624,26;1.777,08;94,571;0;94,571
09/03/2025 22:00;NORD;22,577;+;-544,343;1.728,29;89,555;0;89,555
09/03/2025 22:00;SUD;-34,595;-;544,343;-64,254;165,889;0;165,889
09/03/2025 22:15;NORD;112,567;+;-481,302;1.606,43;83,074;0;83,074
09/03/2025 22:15;SUD;24,738;+;481,302;-61,551;55,278;0;55,278
09/03/2025 22:30;SUD;-16,456;-;413,885;-59,279;160;0;160
09/03/2025 22:30;NORD;108,77;+;-413,885;1.617,89;84,833;0;84,833
09/03/2025 22:45;SUD;-22,765;-;371,227;-50,023;235;0;235
09/03/2025 22:45;NORD;122,394;+;-371,227;1.655,69;88,998;0;88,998
09/03/2025 23:00;NORD;-31,217;-;-372,771;1.573,38;187,016;0;187,016
09/03/2025 23:00;SUD;-25,689;-;372,771;6,39;167,691;0;167,691
09/03/2025 23:15;NORD;72,978;+;-441,245;1.610,57;87,652;0;87,652
09/03/2025 23:15;SUD;34,984;+;441,245;15,643;45,072;0;45,072
09/03/2025 23:30;SUD;-21,119;-;429,432;16,135;235;0;235
09/03/2025 23:30;NORD;45,294;+;-429,432;1.643,25;85,398;0;85,398
09/03/2025 23:45;SUD;-0,474;-;374,325;20,667;235;0;235
09/03/2025 23:45;NORD;34,576;+;-374,325;1.621,00;78,746;0;78,746
10/03/2025 00:00;NORD;-28,825;-;-234,289;1.486,76;178,169;0;178,169
10/03/2025 00:00;SUD;-123,91;-;234,289;54,215;207,345;0;207,345
10/03/2025 00:15;NORD;-22,84;-;-170,585;1.454,75;209,616;0;209,616
10/03/2025 00:15;SUD;-73,489;-;170,585;58,062;216,607;0;216,607
10/03/2025 00:30;NORD;14,379;+;-105,236;1.431,53;82,966;0;82,966
10/03/2025 00:30;SUD;-43,6;-;105,236;56,991;189;0;189
10/03/2025 00:45;SUD;-9,113;-;62,667;58,162;164,115;0;164,115
10/03/2025 00:45;NORD;4,925;+;-62,667;1.437,30;82,964;0;82,964
10/03/2025 01:00;SUD;-54,488;-;74,512;61,169;249,69;0;249,69
10/03/2025 01:00;NORD;-46,453;-;-74,512;1.381,66;117,112;0;117,112
10/03/2025 01:15;NORD;-23,301;-;-49,949;1.423,31;188,576;0;188,576
10/03/2025 01:15;SUD;-51,207;-;49,949;62,454;246,801;0;246,801
10/03/2025 01:30;NORD;13,202;+;-19,237;1.397,28;71,337;0;71,337
10/03/2025 01:30;SUD;-25,407;-;19,237;62,206;249,69;0;249,69
10/03/2025 01:45;NORD;17,376;+;-18,956;1.392,83;69,8;0;69,8
10/03/2025 01:45;SUD;-20,872;-;18,956;63,56;164,115;0;164,115
10/03/2025 02:00;NORD;1,39;+;6,259;1.337,47;54,797;0;54,797
10/03/2025 02:00;SUD;-9,971;-;-6,259;65,794;176,5;0;176,5
10/03/2025 02:15;NORD;14,463;+;5,09;1.341,21;45,658;0;45,658
10/03/2025 02:15;SUD;-5,376;-;-5,09;65,898;164,115;0;164,115
10/03/2025 02:30;NORD;1,345;+;48,69;1.329,29;45,657;0;45,657
10/03/2025 02:30;SUD;1,224;+;-48,69;66,63;11,12;0;11,12
10/03/2025 02:45;NORD;-6,024;-;67,99;1.332,91;170;0;170
10/03/2025 02:45;SUD;17,656;+;-67,99;68,605;8,946;0;8,946
10/03/2025 03:00;NORD;43,786;+;68,405;1.309,07;24,235;0;24,235
10/03/2025 03:00;SUD;19,356;+;-68,405;77,57;8,3;0;8,3
10/03/2025 03:15;NORD;23,303;+;101,921;1.284,14;3,545;0;3,545
10/03/2025 03:15;SUD;34,879;+;-101,921;79,64;8,26;0;8,26
10/03/2025 03:30;NORD;-2,705;-;128,157;1.270,17;171,064;0;171,064
10/03/2025 03:30;SUD;51,01;+;-128,157;80,261;7,553;0;7,553
10/03/2025 03:45;SUD;-12,828;-;-120,075;69,156;175,979;0;175,979
10/03/2025 03:45;NORD;16,665;+;120,075;1.257,89;0,444;0;0,444
10/03/2025 04:00;NORD;-36,384;-;-1,647;1.347,29;193,613;0;193,613
10/03/2025 04:00;SUD;206,929;+;1,647;0,868;0;0;0
10/03/2025 04:15;SUD;159,003;+;115,695;-9,624;0;0;0
10/03/2025 04:15;NORD;-32,822;-;-115,695;1.394,21;188,942;0;188,942
10/03/2025 04:30;NORD;-11,106;-;-137,696;1.337,47;179,921;0;179,921
10/03/2025 04:30;SUD;113,293;+;137,696;-10,369;0;0;0
10/03/2025 04:45;SUD;138,164;+;128,454;-16,901;12,371;0;12,371
10/03/2025 04:45;NORD;-4,299;-;-128,454;1.188,48;157,79;0;157,79
10/03/2025 05:00;SUD;215,324;+;104,597;-55,692;46,142;0;46,142
10/03/2025 05:00;NORD;209,603;+;-104,597;1.221,71;33,579;0;33,579
10/03/2025 05:15;NORD;128,562;+;-90,33;1.325,00;19,007;0;19,007
10/03/2025 05:15;SUD;177,75;+;90,33;-56,1;44,92;0;44,92
10/03/2025 05:30;SUD;127,997;+;94,069;-56,547;0;0;0
10/03/2025 05:30;NORD;6,077;+;-94,069;1.045,68;39,981;0;39,981
10/03/2025 05:45;SUD;80,622;+;95,779;-54,845;0;0;0
10/03/2025 05:45;NORD;16,754;+;-95,779;949,503;80;0;80
10/03/2025 06:00;SUD;60,948;+;51,34;-88,232;38,69;0;38,69
10/03/2025 06:00;NORD;-73,79;-;-51,34;940,461;175,033;0;175,033
10/03/2025 06:15;NORD;-107,076;-;-33,212;836,371;173,317;0;173,317
10/03/2025 06:15;SUD;234,999;+;33,212;-96,444;91;0;91
10/03/2025 06:30;NORD;-57,06;-;-75,916;882,629;162,043;0;162,043
10/03/2025 06:30;SUD;132,402;+;75,916;-98,948;91;0;91
10/03/2025 06:45;NORD;-27,653;-;-10,726;761,962;180,063;0;180,063
10/03/2025 06:45;SUD;-82,848;-;10,726;-86,612;206,928;0;206,928
10/03/2025 07:00;NORD;137,3;+;39,558;435,962;68,571;0;68,571
10/03/2025 07:00;SUD;35,022;+;-39,558;-42,029;89,433;0;89,433
10/03/2025 07:15;NORD;48,253;+;-17,148;671,726;84,751;0;84,751
10/03/2025 07:15;SUD;130,739;+;17,148;-40,011;88,502;0;88,502
10/03/2025 07:30;NORD;-44,29;-;-35,614;691,016;184,6;0;184,6
10/03/2025 07:30;SUD;131,08;+;35,614;-37,981;81,737;0;81,737
10/03/2025 07:45;SUD;276,509;+;0,582;-19,853;64,224;0;64,224
10/03/2025 07:45;NORD;-73,275;-;-0,582;804,991;180,233;0;180,233
10/03/2025 08:00;NORD;-26,945;-;152,102;900,306;177,775;0;177,775
10/03/2025 08:00;SUD;-92,487;-;-152,102;65,893;358,145;0;358,145
10/03/2025 08:15;NORD;33,813;+;183,458;1.032,55;59,358;0;59,358
10/03/2025 08:15;SUD;5,837;+;-183,458;80,418;2,418;0;2,418
10/03/2025 08:30;SUD;21,142;+;-273,353;82,077;3,45;0;3,45
10/03/2025 08:30;NORD;29,944;+;273,353;1.113,16;67,445;0;67,445
10/03/2025 08:45;SUD;82,939;+;-320,599;90,506;2,42;0;2,42
10/03/2025 08:45;NORD;-41,269;-;320,599;1.113,06;210,69;0;210,69
10/03/2025 09:00;NORD;216,215;+;349,803;1.009,62;73,234;0;73,234
10/03/2025 09:00;SUD;33,596;+;-349,803;109,872;24,426;0;24,426
10/03/2025 09:15;NORD;173,85;+;394,495;921,708;68,387;0;68,387
10/03/2025 09:15;SUD;205,965;+;-394,495;114,563;32,577;0;32,577
10/03/2025 09:30;SUD;248,08;+;-451,334;116,704;57,713;0;57,713
10/03/2025 09:30;NORD;105,307;+;451,334;962,419;58,301;0;58,301
10/03/2025 09:45;SUD;386,431;+;-541,395;118,177;68,906;0;68,906
10/03/2025 09:45;NORD;125,571;+;541,395;1.007,74;73,01;0;73,01
10/03/2025 10:00;NORD;80,586;+;484,419;1.042,63;88,253;0;88,253
10/03/2025 10:00;SUD;379,026;+;-484,419;124,185;68,708;0;68,708
10/03/2025 10:15;NORD;196,831;+;526,828;966,792;91,274;0;91,274
10/03/2025 10:15;SUD;443,725;+;-526,828;125,986;46,476;0;46,476
10/03/2025 10:30;SUD;505,063;+;-546,028;125,545;33,815;0;33,815
10/03/2025 10:30;NORD;230,732;+;546,028;987,659;91,484;0;91,484
10/03/2025 10:45;SUD;448,089;+;-544,528;125,481;44,786;0;44,786
10/03/2025 10:45;NORD;205,772;+;544,528;1.047,28;91,556;0;91,556
10/03/2025 11:00;NORD;212,97;+;515,506;1.047,43;90,688;0;90,688
10/03/2025 11:00;SUD;374,762;+;-515,506;126,213;63,856;-53,856;10
10/03/2025 11:15;NORD;263,963;+;502,175;1.038,00;90,474;0;90,474
10/03/2025 11:15;SUD;379,429;+;-502,175;129,884;63,466;-53,466;10
10/03/2025 11:30;SUD;392,353;+;-520,663;131,098;64,631;-54,631;10
10/03/2025 11:30;NORD;336,287;+;520,663;1.027,87;90,494;0;90,494
10/03/2025 11:45;SUD;409,827;+;-520,27;127,942;65,19;-55,19;10
10/03/2025 11:45;NORD;430,754;+;520,27;963,693;90,315;0;90,315
10/03/2025 12:00;NORD;432,246;+;582,819;1.027,91;88,635;0;88,635
10/03/2025 12:00;SUD;259,392;+;-582,819;130,058;80,549;-75,549;5
10/03/2025 12:15;NORD;457,057;+;611,956;907,475;89,439;0;89,439
10/03/2025 12:15;SUD;279,319;+;-611,956;132,132;79,065;-74,065;5
10/03/2025 12:30;SUD;200,41;+;-583,654;131,993;80,376;-75,376;5
10/03/2025 12:30;NORD;605,663;+;583,654;862,843;89,132;0;89,132
10/03/2025 12:45;SUD;236,959;+;-545,974;130,657;80,774;-75,774;5
10/03/2025 12:45;NORD;663,716;+;545,974;916,021;88,511;0;88,511
10/03/2025 13:00;NORD;530,7;+;615,997;994,432;87,927;0;87,927
10/03/2025 13:00;SUD;272,526;+;-615,997;129,013;83,498;-77,798;5,7
10/03/2025 13:15;NORD;560,737;+;625,138;953,981;88,153;0;88,153
10/03/2025 13:15;SUD;248,34;+;-625,138;130,258;85,538;-79,838;5,7
10/03/2025 13:30;SUD;167,342;+;-569,89;130,008;88,235;-82,535;5,7
10/03/2025 13:30;NORD;585,466;+;569,89;994,049;88,009;0;88,009
10/03/2025 13:45;SUD;61,378;+;-476,08;127,776;88,398;-82,698;5,7
10/03/2025 13:45;NORD;490,179;+;476,08;1.051,55;88,397;0;88,397
10/03/2025 14:00;NORD;479,08;+;400,111;1.083,97;89,782;0;89,782
10/03/2025 14:00;SUD;181,943;+;-400,111;120,143;33,482;0;33,482
10/03/2025 14:15;NORD;440,783;+;345,264;1.082,79;90,622;0;90,622
10/03/2025 14:15;SUD;99,356;+;-345,264;121,065;47,958;0;47,958
10/03/2025 14:30;SUD;67,988;+;-281,999;120,451;62,055;0;62,055
10/03/2025 14:30;NORD;390,809;+;281,999;1.118,43;90,863;0;90,863
10/03/2025 14:45;SUD;34,774;+;-301,887;119,415;81,28;-10,36;70,92
10/03/2025 14:45;NORD;294,718;+;301,887;1.065,59;90,94;0;90,94
10/03/2025 15:00;NORD;201,147;+;289,305;1.165,94;91,128;0;91,128
10/03/2025 15:00;SUD;113,063;+;-289,305;111,278;88,369;0;88,369
